comment,decision_type,final_label_after_llm,final_negative,final_neutral,final_positive,keyword,llm_label,llm_reason,season,sentiment_association,star_negative,star_neutral,star_positive,star_top_label,star_top_score,tri_negative,tri_neutral,tri_positive,tri_top_label,tri_top_score
最欢乐~再接再厉！,weighted_merge,positive,0.046126714023343944,0.15389799742197297,0.7999752885546831,再接再厉,"","",5,positive,0.030072430575914914,0.12449991252180335,0.8454276569022817,positive,0.8454276569022817,0.07020813919448748,0.19799512477222736,0.7317967360332851,positive,0.7317967360332851
在Vegas千万不能喝多啊,weighted_merge,neutral,0.7334689565993442,0.18332176162253672,0.0832092817781192,vegas,neutral,评论仅客观描述在拉斯维加斯不宜过量饮酒的事实，未涉及对影视作品本身的评价或情感倾向,5,negative,0.79918171014704,0.1413701441006427,0.059448145752317265,negative,0.7991817101470401,0.6348998262778002,0.2462491879053777,0.11885098581682209,negative,0.6348998262778002
第五季比起第四季真的要好很多??????第四季的双r和菲比怀孕感觉都是编剧绞尽脑汁设计的冲突。当然了，第四季也只是老友记跟自己对比没有那么好罢了，国内要是还能出一个类似第四季水平的原创情景喜剧真的会乐疯辽。,weighted_merge,neutral,0.3533731002802827,0.3605609529026679,0.28606594681704944,感觉,"","",5,neutral,0.34735541906533407,0.4227037707564425,0.22994081017822343,neutral,0.4227037707564425,0.3623996221027056,0.26734672612200594,0.3702536517752886,positive,0.3702536517752886
http://movie.douban.com/review/5832192/,weighted_merge,neutral,0.22459540811409956,0.5351550555645675,0.24024953632133297,http,"","",5,neutral,0.30137978357491946,0.3665015384407227,0.3321186779843579,neutral,0.3665015384407227,0.10941884492286975,0.7881353312503346,0.10244582382679557,neutral,0.7881353312503346
沙發時光。【這一季竟然有Thomas Lennon客串(Joey's hand twin),weighted_merge,neutral,0.2428231533534076,0.5107470752645252,0.24642977138206718,時光,"","",5,neutral,0.33203100013235604,0.3781000850119602,0.2898689148556838,neutral,0.3781000850119602,0.10901138318498495,0.7097175606433728,0.18127105617164224,neutral,0.7097175606433728
这都是真爱啊…结了婚就别离了,weighted_merge,positive,0.18083649008179306,0.27148662764573384,0.5476768822724731,婚别,"","",5,positive,0.14005211216471425,0.2438255528359832,0.6161223349993026,positive,0.6161223349993026,0.24201305695741127,0.31297823986035983,0.44500870318222896,positive,0.44500870318222896
看到这就不自觉的放慢速度，因为害怕看完,weighted_merge,positive,0.7167844475200379,0.22218489068980224,0.061030661790159896,速度,positive,评论表达了因喜爱而不舍看完的珍视情绪，整体偏赞扬,5,negative,0.7124304168410118,0.24160027246474508,0.04596931069424311,negative,0.7124304168410118,0.7233154935385769,0.19306181802738795,0.08362268843403507,negative,0.7233154935385769
不知是因为对演员太习惯了，还是演员演得越来越夸张了的缘故，总觉得罗斯和钱德勒的表演显得有点惺惺作态了，角色性格也越写越极端了。看到这季已经感觉十分疲软了。话说这季莫妮卡装扮变美了。,weighted_merge,negative,0.4674440273236951,0.36955983393417635,0.1629961387421286,表演,negative,评论整体表达了对演员表演和角色塑造的不满，并明确提到剧情疲软，负面情绪占主导。,5,negative,0.36661204943580894,0.48405626241115096,0.1493316881530401,neutral,0.48405626241115096,0.6186919941555242,0.19781519121871435,0.18349281462576134,negative,0.6186919941555243
ROSS & RACHEL终于结婚了！！！,weighted_merge,positive,0.11344722774751478,0.3766446786799572,0.509908093572528,结婚,"","",5,positive,0.1255482595332226,0.31125904751928085,0.5631926929474965,positive,0.5631926929474965,0.09529568006895305,0.4747231254209718,0.42998119451007516,neutral,0.4747231254209718
"2011,07,09--2011,07，10",weighted_merge,neutral,0.24820906003179843,0.5801130064601796,0.17167793350802196,"","","",5,neutral,0.34458814950988254,0.42181660912247787,0.23359524136763965,neutral,0.42181660912247787,0.10364042581467234,0.8175576024667321,0.07880197171859549,neutral,0.8175576024667321
莫妮卡自从跟钱德勒在一起之后变漂亮好多啊。看来好的爱情是能够让人变美的。,weighted_merge,positive,0.0693769373423574,0.23996426445601982,0.6906587982016228,好多,"","",5,positive,0.04567981649014508,0.22217570129371073,0.7321444822161441,positive,0.7321444822161441,0.1049226186206759,0.2666471091994835,0.6284302721798407,positive,0.6284302721798407
瑞秋真是绿茶婊的代表??,llm_override_pos_neg_conflict,negative,1.0,0.0,0.0,代表,negative,评论使用贬义词汇直接批评角色，表达明确不满情绪。,5,negative,0.059688517829617156,0.24128013921379787,0.6990313429565851,positive,0.699031342956585,0.7468708380124223,0.1408592504519001,0.11226991153567766,negative,0.7468708380124223
Phoebe的造型每一集都巨美！这一季chandler的人设也好棒。还是每一个人都很真实很可爱～,weighted_merge,positive,0.08561887452143006,0.24690987280922116,0.6674712526693488,美一,"","",5,positive,0.06091771435509335,0.2615268499832888,0.6775554356616178,positive,0.6775554356616179,0.12267061477093512,0.22498440704811964,0.6523449781809452,positive,0.6523449781809453
"无须更多言语来形容这部剧集，\"温馨动人\"四个字就够了。",weighted_merge,neutral,0.30528679863174507,0.4164429561912921,0.27827024517696286,这部,"","",5,neutral,0.33582110828094597,0.4719958531558359,0.1921830385632181,neutral,0.4719958531558359,0.2594853341579437,0.3331136107444763,0.40740105509757996,positive,0.40740105509757996
"==1==720p.BluRay.x264-psychd   完成以上版本
已中高4kB165    8.9  9.8",llm_override_large_gap_conflict,neutral,0.0,1.0,0.0,4kb165,"","",5,neutral,0.19338535567015455,0.2838155669028981,0.5227990774269473,positive,0.5227990774269473,0.10207137246043901,0.7898944113259337,0.10803421621362726,neutral,0.7898944113259337
3.5 大半季都围绕着完全没有必要的地下恋情兜兜转转，没有戏剧冲突硬造冲突，结果恋情公开后的后半季更是乏善可陈。不过S05E14实在是太好笑了！！！,weighted_merge,neutral,0.529001926630809,0.330432629829893,0.140565443539298,是乏,neutral,评论包含对剧情的批评和单集赞扬，整体褒贬平衡,5,negative,0.4868110751237137,0.4246769056131017,0.08851201926318461,negative,0.4868110751237137,0.5922882038914519,0.18906621615508007,0.21864557995346812,negative,0.5922882038914519
Monica终于和Chandler在一起了 Joey太可爱了 傻傻笨笨纠结着守护着朋友们的秘密 而且也只有他能get到Phoebe所有的梗 Pheebs真的是越来越美啦 还是那么可爱善良 Ross真的太笨了 我真的不是很喜欢他这一副笨手笨脚的样子 不过和Rachel是绝配没错啦,weighted_merge,neutral,0.3466191449350134,0.37237753703326626,0.28100331803172035,可爱,"","",5,neutral,0.33378974962077435,0.46138779153685283,0.20482245884237285,neutral,0.46138779153685283,0.36586323790637193,0.23886215527788643,0.39527460681574156,positive,0.3952746068157416
依靠上一季莫妮卡和钱德勒的恋情伏笔，本季充分展开后焕发了全新的光彩，围绕两人隐瞒恋情的剧情笑料百出。菲比发现两人关系和“勾引”钱德勒的两段戏都是神来之笔。著名的“头顶火鸡”也是见证两人爱情的华彩桥段。菲比与三胞胎见面即分离的场面温暖窝心，这应该是老友记中最后一次新生命诞生后大家齐聚一堂的温暖时刻。,weighted_merge,positive,0.1244225354954296,0.3089883175117948,0.5665891469927756,一季,"","",5,positive,0.08340969600228818,0.32033066601271903,0.5962596379849928,positive,0.5962596379849928,0.18594179473514175,0.2919747947604085,0.5220834105044498,positive,0.5220834105044498
这一季也太好看了吧，钱德勒和莫妮卡嗑死我了，好喜欢这一对。,weighted_merge,positive,0.043003278399962715,0.14287086410858754,0.8141258574914498,钱德勒,"","",5,positive,0.01869218493332014,0.1722159305847225,0.8090918844819575,positive,0.8232332263721828,0.08807057427991911,0.1274274372161026,0.7845019885039782,positive,0.8004648041703503
好友为什么最后要结婚？,llm_override_pos_neg_conflict,negative,1.0,0.0,0.0,结婚,negative,评论以疑问句形式表达对剧情安排的不满，隐含对结局的否定态度。,5,negative,0.164859929721208,0.3069689212671908,0.5281711490116012,positive,0.5281711490116012,0.4712683084879701,0.4253677269306881,0.10336396458134187,negative,0.4712683084879701
莫妮卡越来越美,weighted_merge,positive,0.10435784495620362,0.27442274324096405,0.6212194118028324,越来越,"","",5,positive,0.14909753688352154,0.3600677657122332,0.4908346974042453,positive,0.4908346974042453,0.037248307065226756,0.14595520953406027,0.816796483400713,positive,0.816796483400713
看到Chandler和Mon在一起，心里开心也很不舒服。我真的很喜欢Chandler.....,weighted_merge,positive,0.2737006113072412,0.31099405267391045,0.4153053360188484,开心,"","",5,positive,0.24588818626781483,0.3396779695390299,0.41443384419315527,positive,0.41443384419315527,0.31541924886638073,0.26796817737623124,0.416612573757388,positive,0.416612573757388
不如原来好笑 剧情进展慢,weighted_merge,neutral,0.36504203547265274,0.4584231230244131,0.17653484150293408,剧情,"","",5,neutral,0.29458524976397765,0.5627841199377815,0.14263063029824075,neutral,0.5627841199377815,0.47072721403566536,0.3018816276543605,0.22739115830997414,negative,0.47072721403566536
美国人很爱去维加斯结婚吗？,weighted_merge,positive,0.2684639916789621,0.33155165946942133,0.39998434885161654,结婚,"","",5,positive,0.1532242673659861,0.25490965496950624,0.5918660776645077,positive,0.5918660776645077,0.44132357814842615,0.44651466621929403,0.11216175563227981,neutral,0.44651466621929403
双骰8太浪漫了吧！,weighted_merge,positive,0.22666605214757213,0.2551613428567211,0.5181726049957067,浪漫,"","",5,positive,0.2669352293134583,0.23388977202280337,0.4991749986637383,positive,0.4991749986637383,0.16626228639874288,0.28706869910759775,0.5466690144936593,positive,0.5466690144936593
这一季太纠结了。。。Joey编剧本的想法好妙啊~原来smelly cat是从sleepy girl来的呀～Mon和Chandler要幸福呀,weighted_merge,positive,0.13746717454039944,0.2988244537532678,0.5637083717063329,joey,"","",5,positive,0.09216530727375133,0.34036833954477,0.5674663531814788,positive,0.5674663531814788,0.2054199754403716,0.23650862506601447,0.558071399493614,positive,0.558071399493614
真是越看越好看啊,weighted_merge,positive,0.18251868878260025,0.26239739662687744,0.5550839145905223,好看,"","",5,positive,0.1809207590198743,0.2961686766495907,0.5229105643305351,positive,0.5229105643305351,0.18491558342668912,0.21174047659280756,0.6033439399805033,positive,0.6033439399805033
“很高兴你有了新工作。”??超好的瑞和莫??,weighted_merge,positive,0.05517802536742616,0.1763504452513434,0.7684715293812304,工作,"","",5,positive,0.022466384937932054,0.10734735600035501,0.8701862590617131,positive,0.8701862590617129,0.1042454860116673,0.27985507912782603,0.6158994348605067,positive,0.6158994348605067
friends是經典 看到第五季還沒厭,weighted_merge,positive,0.1041611179462702,0.34054035863959864,0.5552985234141311,friends,"","",5,positive,0.06822268752050155,0.4211129676943886,0.5106643447851098,positive,0.5106643447851098,0.1580687635849232,0.21968144505741366,0.6222497913576631,positive,0.6222497913576631
完了， 真的不舍得看完啊  哎~,weighted_merge,positive,0.14698942246683783,0.2807188556594543,0.572291721873708,舍得,"","",5,positive,0.11554605572076024,0.2905326678144293,0.5939212764648103,positive,0.5939212764648104,0.19415447258595414,0.2659981374269916,0.5398473899870542,positive,0.5398473899870543
这季算是最好笑。,weighted_merge,positive,0.06912516090404087,0.17369377267929612,0.757181066416663,算是,"","",5,positive,0.046833614929577626,0.179096764256637,0.7740696208137854,positive,0.7740696208137854,0.10256247986573576,0.1655892853132848,0.7318482348209795,positive,0.7318482348209795
CM线有笑有泪，双R的折腾到底什么时候是个头；P和C互相勾引看谁先投降、感恩节脚趾头和火鸡头、Las Vegas整段等等都超好笑；对Ross好感度越来越低，反而越来越喜欢Phoebe,weighted_merge,neutral,0.3177641373898854,0.3412566299337144,0.3409792326764002,个头,"","",5,neutral,0.29329291637095223,0.3623038178313538,0.3444032657976939,neutral,0.3623038178313538,0.3544709689182851,0.3096858480872553,0.3358431829944596,negative,0.3544709689182851
这一季太好笑了。,weighted_merge,positive,0.0899789480522085,0.15969928493456592,0.7503217670132256,好笑,"","",5,positive,0.026805886017520195,0.15597298060362602,0.8172211333788538,positive,0.8172211333788538,0.18473854110424098,0.16528874143097574,0.6499727174647832,positive,0.6499727174647832
看着钱勒的双下巴一点一点的冒出来。脖子终于快不见了。,weighted_merge,negative,0.4178843895635531,0.3555904330839361,0.22652517735251065,下巴,negative,评论以调侃方式描述角色外貌变化，整体表达对角色形象的不满和吐槽。,5,negative,0.44256559134413237,0.37988154236132005,0.17755286629454753,negative,0.44256559134413237,0.3808625868926843,0.3191537691678603,0.2999836439394553,negative,0.3808625868926843
非常，非常不喜欢Monica，对这一季玩的她和Chandler不想公开恋情的梗也特别讨厌，在他们的对比下脸Ross和Rachel这对万年烦人CP都显得没那么讨厌了？？麻痹你们凭什么要这样对Joey。。。。越看越觉得Joey才是这个剧里唯一的好人，可惜编剧一定要玩他的智商，简直看的让人愤怒！！！！！西奈！！,weighted_merge,negative,0.6455485791729287,0.28543890770297803,0.06901251312409326,讨厌,negative,评论整体表达了对角色和剧情设定的强烈不满与愤怒情绪,5,negative,0.4993891800103877,0.4214538047100266,0.07915701527958581,negative,0.4993891800103877,0.8647876779167404,0.0814165621924053,0.053795759890854444,negative,0.8647876779167402
