comment,decision_type,final_label_after_llm,final_negative,final_neutral,final_positive,keyword,llm_label,llm_reason,season,sentiment_association,star_negative,star_neutral,star_positive,star_top_label,star_top_score,topic_category,tri_negative,tri_neutral,tri_positive,tri_top_label,tri_top_score
爱死第六季了，找回最开始看的时候的感觉，几乎是一口气看下来的，最后飙泪了,weighted_merge,positive,0.26409583585394,0.3202175664466196,0.4156865976994404,第六,"","",6,positive,0.3162333786487579,0.3979269087314606,0.28583971261978147,neutral,0.3979269087314606,情怀,0.18588952166171308,0.20365355301935814,0.6104569253189288,positive,0.6104569253189288
求婚那段看哭了~,llm_override_pos_neg_conflict,positive,0.0,0.0,1.0,那段,"","",6,positive,0.29781715720891955,0.28944756388664244,0.412735278904438,positive,0.412735278904438,剧情,0.40574559007558764,0.29072998706877157,0.3035244228556408,negative,0.40574559007558764
我最喜欢的男人订婚了~~,weighted_merge,positive,0.0538925025411162,0.20895154542039587,0.7371559520384879,订婚,"","",6,positive,0.044064969752683786,0.15639178210907698,0.7995432481382393,positive,0.7995432481382393,演员,0.06863380172376482,0.2877911903873742,0.6435750078888609,positive,0.6435750078888609
最后的求婚成为十年老友记最让我感动的瞬间。,weighted_merge,positive,0.04830114165482714,0.14664862711475382,0.8050502312304191,老友,"","",6,positive,0.02059873307670673,0.14892656180186753,0.8304747051214257,positive,0.8430321343716906,情怀,0.09951498285297317,0.17256145050703398,0.7279235666399928,positive,0.7480773765185119
结尾太感人了呜呜,weighted_merge,positive,0.39492521085186616,0.25424737333355707,0.3508274158145767,结尾,positive,评论明确表达了对结尾的感动和喜爱，属于赞扬性情绪。,6,negative,0.36859217081689327,0.3121232655011634,0.3192845636819433,negative,0.36859217081689327,剧情,0.4344247709043256,0.16743353508214756,0.39814169401352684,negative,0.4344247709043256
season6博我最多欢笑,weighted_merge,positive,0.08222690906673837,0.1719048027197522,0.7458682882135095,欢笑,"","",6,positive,0.05576605378087068,0.1566008873987662,0.7876330588203632,positive,0.7876330588203632,情怀,0.12191819199553991,0.19486067570123117,0.6832211323032289,positive,0.6832211323032289
看了无数遍，看到上一句台词都知道下一句台词是什么，但还是看不厌。,weighted_merge,positive,0.46873471601609057,0.32174168150986315,0.20952360247404622,台词,positive,评论表达了反复观看仍不厌倦的喜爱之情，属于明确赞扬。,6,negative,0.5729099736583402,0.36364316852299666,0.06344685781866317,negative,0.5304721978317964,情怀,0.40621877275593443,0.32323778729213554,0.27054343995193003,negative,0.37612849329253184
强烈要求更新老友记，经典中的经典，练口语的必看啊,weighted_merge,positive,0.10899163829799545,0.23215006333861016,0.6588582983633944,强烈要求,"","",6,positive,0.04945378872143301,0.15273206408385123,0.7978141471947158,positive,0.7978141471947158,情怀,0.19829841266283912,0.3512770622207485,0.45042452511641234,positive,0.45042452511641234
莫妮卡终于和钱德订婚了,weighted_merge,positive,0.13941408809253206,0.34173142636253384,0.5188544855449342,钱德,"","",6,positive,0.15480252333868189,0.30015152617611623,0.545045950485202,positive,0.545045950485202,剧情,0.11633143522330733,0.4041012766421602,0.4795672881345325,positive,0.4795672881345325
"Chandler真是越来越肥得无法直视了！但是求婚那一段好感人！其实最感动的不是最后点满蜡烛的房间，而是当Monica以为自己预订礼堂的行为吓坏了Chandler时候，Pheobe走出来问“So did Hildy show you the place?”这个时候Chandler脸上的笑容和那句“Yeah,it's beautiful\"",weighted_merge,positive,0.255474426815825,0.32165146683985213,0.4228741063443227,房间,"","",6,positive,0.2310746470723421,0.41070880276443156,0.3582165501632263,positive,0.40575606496595024,演员,0.34316898179421446,0.25239575632095346,0.40443526188483203,positive,0.4485511684118815
YY的两集很好，闪回的一集极差。不过比起前几季编剧用心了很多。另外，钱德勒胖得有点不能忍了……,weighted_merge,neutral,0.3196503235924488,0.388291304481584,0.29205837192596723,yy,"","",6,neutral,0.246855707701781,0.4967987327464852,0.25634555955173377,neutral,0.4967987327464852,剧情,0.42884224742845045,0.22553016208423216,0.34562759048731745,negative,0.42884224742845045
从第六季开始，ROSS就渐渐变得惹人讨厌了,llm_override_large_gap_conflict,negative,1.0,0.0,0.0,渐渐,negative,评论明确表达了对角色从某一季开始变得惹人讨厌的负面评价,6,negative,0.27227797019895866,0.38739151786851167,0.34033051193252967,neutral,0.38739151786851167,剧情,0.9012614001575463,0.06804122563028983,0.030697374212163904,negative,0.9012614001575463
这一季结尾看哭了，太温暖了。Chandler真是个好男人。不知不觉追到第6季了，不舍得看下去了。,weighted_merge,positive,0.19099611417711213,0.22158696882301002,0.587416916999878,男人,"","",6,positive,0.2607903211102207,0.2760599250037029,0.46314975388607643,positive,0.46314975388607643,情怀,0.08630480377744928,0.13987753455197066,0.7738176616705801,positive,0.7738176616705801
最好的钱莫，最后求婚的几集真的暴风哭泣，双向奔赴的爱情真的太美好了，他们互相包容互为补充，能够懂得对方的奇奇怪怪，会配合对方的性格，帮助对方，最有爱最坚定的爱情。恭喜钱德勒和莫妮卡终于修成正果，罗斯和瑞秋还要渡劫，乔伊和菲比也会遇到自己的真爱，真的太爱老友记了，还有就是，老友记越往后看，就知道爱情公寓抄袭有多离谱，还抄不到精髓，可恶。,weighted_merge,positive,0.16052333627244483,0.19339781187318206,0.6460788518543731,钱德勒,"","",6,positive,0.07271683650297137,0.17321294475069832,0.7540702187463303,positive,0.7540702187463303,剧情,0.29223308592665503,0.2236751125569076,0.4840918015164373,positive,0.4840918015164373
看老友记会哭吗？！最后两集钱德勒向莫妮卡求婚。。。感动,weighted_merge,neutral,0.3378299922829833,0.36616583152934223,0.29600417618767444,钱德勒,"","",6,neutral,0.38848043629181345,0.34304512404540893,0.2684744396627776,negative,0.359704107677605,情怀,0.3294203247263348,0.4740800590611106,0.19649961621255455,neutral,0.43896301764917645
虽然老钱已经肥得变形走样，但求婚那场还是感动死了！！！他们两个是真正的在爱里成长，彼此都为对方改变了很多，而且是往好的方向，是真正能落到现实里的正能量爱情。个人认为这季理查德的求婚有点无必要。。,weighted_merge,positive,0.25879751302391174,0.2612196172194712,0.47998286975661697,爱里,"","",6,positive,0.26324354363152636,0.282011448838576,0.4547450075298977,positive,0.49513426623138673,剧情,0.3038879697172723,0.2822757932347083,0.4138362370480194,positive,0.4572557750444624
谁能想到chandler和monica真的订婚了啊 monica这季里面变好漂亮 joey ross也纷纷变的好帅 但是chandler头发是怎么回事？最后一集里 当monica的ex杀出来的时候 我忽然觉得“那個最不適合你的人往往在最適合的時間出來阻擋你走向適合的地方”,weighted_merge,neutral,0.33843967062629354,0.38873033562473036,0.272829993748976,订婚,"","",6,neutral,0.3120742575769607,0.4059432398484591,0.28198250257458024,neutral,0.4059432398484591,剧情,0.3779877902002929,0.3629109792891374,0.2591012305105697,negative,0.3779877902002929
CM关系突飞猛进，Friends的新时代~,weighted_merge,positive,0.08463952248650097,0.2639789541190592,0.6513815233944399,friends,"","",6,positive,0.07168134217504686,0.24133648250509745,0.6869821753198556,positive,0.6869821753198557,剧情,0.1040767929536821,0.29794266154000176,0.5979805455063162,positive,0.5979805455063162
导演似乎总想让R和R之间发生点什么。C变得很胖。最后一集结婚还不错。,weighted_merge,neutral,0.35060107260399714,0.3554059437088602,0.2939929836871426,发生,"","",6,neutral,0.4085251985998519,0.4119647681224109,0.17951003327773718,neutral,0.38144885937260264,剧情,0.33383509813101453,0.3416488958303062,0.32451600603867925,positive,0.3745518574432215
最后一集泪奔,weighted_merge,positive,0.6638834204907822,0.18927519989852046,0.14684137961069732,集泪,positive,评论表达了对剧情的强烈情感共鸣和喜爱,6,negative,0.6922745467943021,0.24373868519876452,0.06398676800693338,negative,0.6409949507354649,情怀,0.7540734151336588,0.14543501192785852,0.10049157293848274,negative,0.6982161251237581
还是爱Joey,weighted_merge,positive,0.09918834291721826,0.2775803514538422,0.6232313056289395,joey,"","",6,positive,0.04094962376039896,0.21854011451594405,0.740510261723657,positive,0.740510261723657,演员,0.1865464216524472,0.3661407068606895,0.4473128714868633,positive,0.4473128714868633
拉夫劳伦，布鲁斯威利斯客串。莫妮卡和钱德勒烛光告白动情。,weighted_merge,neutral,0.15083454137498373,0.453195855488139,0.39596960313687724,莫妮,"","",6,neutral,0.17564291197294274,0.3875984246651355,0.4367586633619217,positive,0.4367586633619217,演员,0.1136219854780452,0.5515920017226443,0.33478601279931053,neutral,0.5515920017226443
我的速度还真慢,weighted_merge,neutral,0.4348652301230517,0.3717316972012404,0.19340307267570786,真慢,neutral,评论仅描述个人速度慢，未涉及对影视内容的评价，属于中性表达,6,negative,0.290579792041926,0.4707765778211994,0.23864363013687453,neutral,0.4707765778211994,剧情,0.6512933872447403,0.22316437627130187,0.12554223648395782,negative,0.6512933872447403
"好幸福的Mon...终于修成正果
求婚段超级感动的",weighted_merge,positive,0.051791104720631295,0.13686268121461442,0.8113462140647543,正果,"","",6,positive,0.02608968662904082,0.14746686135232176,0.8264434520186374,positive,0.8392994926098494,剧情,0.1007014528021433,0.14832894725097637,0.7509695999468804,positive,0.7694162962471114
大爱chandler 和M在一起超幸福的感觉,weighted_merge,positive,0.021478606459021027,0.11505795530512355,0.8634634382358555,感觉,"","",6,positive,0.007411472419889933,0.10252139787462183,0.8900671297054883,positive,0.8900671297054883,演员,0.042579307517717664,0.13386279145087612,0.8235579010314062,positive,0.8235579010314062
第六季我終於總結出David串這六個人的感情關係的基本邏輯了：一定是一方愚蠢一方聰明：起初是古生物博士Ross和富家二貨Rachal; 現在是IT精英Chandler和處女座廚娘Monica， 所以一智一二的標準配置會持續下去，因此神經質的Phebe和文盲演員Joey是不可能在一起的.,weighted_merge,neutral,0.2590686258769003,0.513814551754645,0.2271168223684547,這六,"","",6,neutral,0.2387353862039971,0.5255901992609511,0.2356744145350518,neutral,0.5255901992609511,剧情,0.2895684853862552,0.49615108049518586,0.21428043411855902,neutral,0.49615108049518586
哦亲爱的莫妮卡和钱勒德，祝你们幸福~????,weighted_merge,positive,0.026695325253959654,0.14510292011691314,0.8282017546291273,钱勒,"","",6,positive,0.027202334237850272,0.14391845756373867,0.828879208198411,positive,0.8288792081984111,剧情,0.02593481177812372,0.14687961394667481,0.8271855742752015,positive,0.8271855742752015
这季有些地方觉得有点牵强，像是编不下去了，但最后两集还是蛮感人的。。,weighted_merge,neutral,0.42706437586245927,0.38428751627888313,0.1886481078586576,感人,neutral,评论同时包含轻微批评和正面感受，整体褒贬不明显，属于中性表达。,6,negative,0.4220955278419064,0.45816969447619105,0.11973477768190247,neutral,0.4581696944761911,剧情,0.4345176478932886,0.2734642489829212,0.29201810312379023,negative,0.4345176478932886
求婚鸟,weighted_merge,neutral,0.2109878055422978,0.43966789015754715,0.34934430430015506,求婚,"","",6,neutral,0.18763908874450755,0.34437825149861356,0.4679826597568789,positive,0.4679826597568789,剧情,0.2460108807389832,0.5826023481459475,0.17138677111506928,neutral,0.5826023481459475
独居单身人士休闲必备良品~~^O^,weighted_merge,positive,0.04035199420343499,0.22437130285924525,0.7352767029373197,人士,"","",6,positive,0.027088620446009938,0.24132999202717992,0.7315813875268101,positive,0.7315813875268101,剧情,0.06024705483957257,0.1989332691073432,0.7408196760530842,positive,0.7408196760530842
恭喜Mon和钱钱！喜欢这季，特别喜欢平行时空的那两集，钱钱和Mon真的是天生一对。这季的Joey真是史上最好朋友典范了，放弃美人室友、不看菲比的片，真是太暖了。,weighted_merge,positive,0.06669411286290466,0.20234711069560857,0.7309587764414869,joey,"","",6,positive,0.023815222500623283,0.19999951769415164,0.7761852598052251,positive,0.7761852598052251,剧情,0.1310124484063267,0.20586850019779396,0.6631190513958792,positive,0.6631190513958793
浪漫的第六季,weighted_merge,positive,0.23669602293133618,0.33006804322099714,0.4332359338476667,第六,"","",6,positive,0.32041576535129196,0.3359303673495407,0.3436538672991673,positive,0.3436538672991673,情怀,0.11111640930140254,0.32127455702818175,0.5676090336704157,positive,0.5676090336704157
CHANDLER向MONICA求婚了！！！！！！！！,weighted_merge,neutral,0.18643614749724197,0.45966453263233203,0.35389931987042605,求婚,"","",6,neutral,0.19991441071161015,0.34229299214045716,0.4577925971479327,positive,0.4577925971479327,剧情,0.16621875267568967,0.6357218433701443,0.19805940395416605,neutral,0.6357218433701443
钱莫CP就是最好磕的，他们这一路走来好甜蜜，最后莫妮卡和钱德勒的求婚看的人感动，纯爱战士泪目了！这一季的罗斯依旧搞笑担当，瑞秋颜值达到了巅峰，乔伊终于有了工作还当上了船长，菲比的神经质依旧搞怪浪漫。有时候再回看前几季，发现岁月真的不饶人啊，六人在变老，但记忆也更深刻了，继续开心下去吧！,weighted_merge,positive,0.1349725634773566,0.27385275877761905,0.5911746777450244,目一,"","",6,positive,0.09454636651653928,0.333638631423596,0.5718150020598647,positive,0.6035324093146895,情怀,0.22260637161405383,0.23894450156417735,0.5384491268217687,positive,0.5726380803905267
