comment,keyword,season,sentiment_association,topic_category
假期在家补的剧，停不下来，本来以为很难接受国外的情景喜剧，但是老友记的点却很好get。这个世界很现实，很残酷，但你一定会爱上他,国外,1,neutral,剧情
怀念他们的友情。简单纯粹。,友情,1,positive,情怀
永远的friends,friends,1,positive,情怀
觉得生活真美好~~~,美好,1,positive,情怀
经典中的经典了，学英语的推荐教材,教材,1,positive,剧情
暑假把两百多集全看完了：）,两百,1,positive,剧情
无事坐下来就可以看 而且还能看的津津有味 这样的剧不多。,津津有味,1,neutral,剧情
这是很多人一生的财富 陪我走过多少个难眠的春秋冬夏,难眠,1,positive,情怀
"十年最好的时光里 我们在一起
三个月里 我看到他们十年的生活
以后的几十年里 我仍会看他们十年的生活
我爱这群带给我快乐和泪水的人们
每一言 每一行 每一个眼神 每一个微笑
谢谢你们会在以后陪伴着我
一直一直
i love them so much",生活,1,positive,情怀
"朋友到这个份上,一生太值了.",一生,1,positive,情怀
看来我确实从第一季开始看过，当年是真火。菲比这个角色像猫一样存在，想象不出编剧们是怎么想到。不知道为什么男性朋友之间感觉得到“玩在一起”，女性朋友之间“在一起”比较多。当年好像喜欢Ross，现在看来真龟毛，还是Joey傻了吧唧挺好——是对儿子的要求。Chandler明显后面戏份越来越重，的确是演员加持,编剧,1,neutral,演员
"十年了
结尾的时候一句讽刺的台词“but where?”让我情不自禁的泪流满面",台词,1,positive,情怀
好多梗 哈哈哈,哈哈哈,1,positive,剧情
断电那集真的笑抽了~~~~~8.9,集真,1,positive,剧情
拖太久看完，不记得感觉了。friends还是很好的。,感觉,1,positive,情怀
世界上最完美的关系莫过于此了。最动人的反而不是季末的错过，是Phobe假装Ursula亲吻Joey后一脸痴笑,phobe,1,positive,剧情
看不懂 有啥好笑的,好笑,1,negative,剧情
2009-2-26 15:30:57-2010-11 如果有一部剧可以叫“Friends”,friends,1,neutral,情怀
难以割舍。,割舍,1,positive,情怀
无需多说它的意义,意义,1,neutral,情怀
断断续续看了一个学期，放松心情的好电视！！！喜欢钱德不喜欢菲比，喜欢整个集体，最后的那个悬念真是。。吊胃口！,钱德,1,positive,演员
二十四岁开始看 刚刚好 根本就是生活里的生活 喜欢和朋友一起看,刚刚,1,positive,剧情
他们从友情最终走向了爱情，同时相互之间又维系着类似亲情的东西，好奇妙的六人行~~,相互之间,1,positive,剧情
大爱大爱大爱,大爱,1,positive,情怀
好好看，我还有9季可以看，好幸福,幸福,1,positive,剧情
在美国家喻户晓,家喻户晓,1,positive,演员
美剧的经典啊,经典,1,positive,情怀
大学英语老师拿来给我们当口语学习视频的??????,来口,1,positive,剧情
永远的经典，但是后面开始儿女情长纠葛不断我就看不下去了，发现我只能看正经幽默的美剧，有感情纠葛的就看不下去。,发现,1,neutral,剧情
好喜欢Phoebe ！,phoebe,1,positive,演员
虽然第一季看完了还会弄混钱德和乔伊，不过果然还是喜欢看情景喜剧！即使是10年前的也依然好看！,钱德,1,neutral,情怀
每次看都会很开心.,开心,1,positive,情怀
看完之后的伤痛。,伤痛,1,negative,剧情
羡慕他们身在异乡还有这么多贴己的好朋友，羡慕他们固若金汤的友情。,羡慕,1,positive,剧情
太喜欢Phoebe了>.<从人到服装都喜欢！,服装,1,positive,演员
终于坚持看完第一季。。可能是因为我在2012年才开始看的原因？我咋感觉笑点太低呢？,第一,1,neutral,剧情
陪伴我学习英语的道路,英语道路,1,positive,情怀
启蒙美剧了 哈哈,美剧,1,positive,情怀
我能堅持看完十季的美劇，絕對是很經典的~也絕對是我要的生活和理想和最佳結合點。,我能,1,positive,情怀
从第四季感觉渐入佳境~ Chandler Monica Phoebe Joey这几个人非常可爱,可爱,1,positive,演员
看过次数最多的美剧，大概已经到了看个开头就能知道这一集的故事甚至重要台词的地步了。。。太爱这部美剧以至于已经不能用文字表达对它的感想。。。只能说不同时间不同心情看一样的故事总能感觉出不一样的东西，他们有十年风雨共度，真正能在下一个十年还陪着你的人有谁。。。,台词,1,neutral,情怀
"第二遍，温习的时间跨越了分手前后。Central Park,see ya.",温习,1,neutral,情怀
大学期间看了很多很多遍，然后现在是个小小的英语老师，给学生们放了很多很多集，刚好20分钟，十分钟课间加十分钟奖励他们的时间，都很爱看。台词很容易上手，剧情也很好看~,老师,1,positive,情怀
看了一个月 佳片。。。无需多语,佳片,1,positive,剧情
补剧进行时，专门下的蓝光版的，移动硬盘三分之一都被占了，不过挺值的。相比于现如今喜剧哀鸿遍野的NBC，这剧真心好太多。白富美Rachel；天然呆Phoebe；强迫症Monica；呆萌的Rose；喜剧之王Chandler；还有二兮兮的Joey。C的OMG女友Janice作为配角太抢眼了，每次出场超喜感。客串有乔治克鲁尼好帅！,nbc,1,positive,剧情
一晃那么多年老友记还是能让我捧腹大笑 爱情友情 穿插的各种段子 依然让我无限刷 心情不好就看老友记,捧腹大笑,1,positive,情怀
每天午休都看的咯咯直笑~,咯咯,4,positive,剧情
"相比于Ross和Rachel的分分合合更喜欢看Chandler和Monica在一起的超甜蜜??多健康的恋爱关系！Joey和Phoebe也好可爱～
（看到新闻的一刻觉得好不真实不敢相信??我最爱的Chandler R.I.P ??）",喜欢,5,positive,演员
从第五季开始喜欢乔伊,喜欢,5,positive,演员
整整十季都很爱但是中期的编剧能力真的太强太强太强太强太强了，没有后期的狗血风主线，角色性格也没有那么套路（但是我们很爱），每一个包袱抛出来，对面最少有三四个人可以接，而且接的风格都不一样。,太强,5,neutral,剧情
看得停不下来，每次结尾都要这么有悬念吊人胃口吗，瞧瞧人家的编剧！,悬念,5,positive,剧情
休憩57 让我停下来的一部,休憩,5,neutral,剧情
Mon的偏执狂性格终于在这季有了正面描写~~,性格,5,positive,剧情
monica的新发型真适合她~,适合,5,positive,演员
规律是这样的，菲比戏份越多的集数就越好看。,戏份,5,neutral,剧情
我最喜欢的一季！！无数次重温，每次都能笑出声来,重温,5,positive,情怀
每日的就餐必备！每日的笑点发泄！,就餐,5,positive,情怀
Joey越来越有爱了。,越来越,5,positive,演员
1999年的新年~那时候我才上小学六年级。大爱,小学,5,positive,情怀
发型很重要，这一季瑞秋的颜达到巅峰。菲比勾引钱德勒太逗人了~~爱情公寓里到底有多少友谊呢，六人已成两对喽,钱德勒,5,positive,演员
Monica和Chandler的感情可真美好啊~,感情,5,positive,剧情
拉斯维加斯万岁,维加斯,5,positive,剧情
越来越不喜欢Ross。,ross,5,negative,演员
这季笑点太多。,这季,5,positive,剧情
"我很不满...RR的分手...特希望他们俩还能再好,盼啊盼啊,把所有的情节都跳过去,就为了看他俩",希望,5,negative,剧情
半个月扫完五季，我得休息一下。,休息,5,neutral,剧情
爱钱德勒和莫妮卡,莫妮,5,positive,演员
大概是目前为止最平淡的一季？或者说觉察到了长篇肥皂剧普遍存在的瓶颈。,觉察,5,neutral,剧情
越来越讨厌ROSS，我能理解Rachel，能理解Emily。唯独理解不了ROSS,讨厌,5,negative,剧情
这一季感觉水准下降，很多笑点都是用恶俗来凑，尤其是对莫妮卡的人设都没有了底限。整季的重心都放在了用各种恶俗去逗人笑，有的甚至让人不可忍受。,水准,5,negative,剧情
喜欢菲比~觉得跟老太太弄得那个真的很无语。为什么钱德勒老是忽胖忽瘦的,真的,5,neutral,演员
这季有点太dramatic了。。。,dramatic,5,neutral,剧情
啊啊啊不是要结婚吧,结婚,5,negative,剧情
重回巅峰，完美的爱情故事。,巅峰,5,positive,剧情
比上季好笑多了！Chandler is a fabulous guy!,chandler,5,positive,演员
OHH 每季都要来个爆点~什么时候轮到菲比和乔伊？？？哈哈哈,爆点,5,positive,剧情
更多的惊喜，更多的化学反应，Friends的Season 5将熟悉的角色引领向一个更加有趣的未来。,角色,5,positive,演员
菲比这种人不太喜欢。,菲比,5,negative,演员
钱德勒两次求婚都好浪漫~~~,求婚,5,positive,情怀
失恋时每天看N集，陪我度过痛苦的岁月。,岁月,5,positive,情怀
一天看了十七集！！！,十七,5,positive,剧情
这一季，Monica真该至少赢个提名的。,monica,5,positive,演员
这季看的微快啊~ 最喜欢Monica&Chandler ??~,喜欢,5,positive,演员
小钱钱的演员真让人心疼。第五季就是在胡编。,心疼,5,negative,剧情
依然很欢乐,欢乐,5,positive,剧情
其实我真的很中意罗斯和瑞秋这一对啊……不过詹妮弗·安妮斯顿怎么一年比一年黑,斯顿,5,positive,演员
老钱还是和莫妮卡在一起了,莫妮,5,positive,剧情
11225：EP5钱德勒与莫妮卡的秘密恋情被乔伊意外得知后，他俩求乔伊保密，而后引发了蛮多搞笑的误会/事件；EP11瑞秋终于偶然通过电话留言知晓，她试探乔伊确认两人都知道此事时，乔伊激动地表示“我早就想找人说了，我都快疯了”……联想起高中我与花花谈吐秘密的往事；EP14菲比透过窗户意外看到两人亲密行为也晓得了，然后朋友之间开始“尔虞我诈、将计就计”的争斗还有最后“纸包不住火”真情大白于罗斯的过程煞是有趣。（查了下，这一集在IMDb有9.7分，与最终集并列成为评分最高的两集。）记得第四季女同情侣只出现一集，第五季就只有EP18本广告试镜卡罗尔一人现身而已，戏份越来越少了……,秘密,5,neutral,剧情
最爱这一季,爱一,5,positive,情怀
2014.05 陪我度过繁忙的考试周,考试,5,positive,情怀
这季真是爆笑，每个人状态都特好，mon和chan-chan意想不到的甜蜜组队，最后集两人在拉斯维加斯制造的抛色子赌婚事件相当有泪点哪~到现在也终于理解为什么安妮斯顿的粉丝这么看不来朱莉了，这么可爱一软妹纸谁能不喜欢哪~~,制造,5,positive,剧情
原来罗斯的第三次婚姻是和。。。,第三,5,neutral,剧情
快结婚吧。看见chandler幸福我就好幸福。,幸福,5,positive,剧情
以Monica和钱钱为中心人物的一季真是太棒了，好甜蜜的爱情，尤其前期地下秘密谈情说爱，然后不断被发现的过程简直笑死。多少有点疲劳ross和rach翻来覆去讲他们那点事儿了，还好只是最后一集留了个尾巴。,人物,5,positive,剧情
超甜的一季，M和C从伦敦开始就在一起了，从炮友到地下情到最后甜蜜的公开，甚至差点在LV结婚，会有比这更甜的一季吗？M这季的造型也超好看~R和R终于这一季比较干净了，尤其是是Rachel意识到自己破坏了一段婚姻之后就真的死心了，不看他们俩拖泥带水真的浑身舒畅。Ross搬家也是特别有趣的段落，也是全剧的big change之一吧。全季都在保守秘密的Joey太辛苦了。这季最touch到我的应该是感恩节段落，可怜的C，还是可怜的C。,破坏,5,positive,剧情
